0	14	0	127	255	-1
0	20	191	165	127	-1
0	21	255	255	255	-1
0	22	127	102	76	-1
0	23	76	76	114	-1
0	24	153	127	51	-1
0	25	127	153	178	-1
0	28	204	204	255	-1
0	30	255	255	255	-1
0	31	191	165	127	-1
0	32	165	114	76	-1
0	33	204	102	0	-1
0	34	127	102	76	-1
0	35	127	204	229	-1
0	37	0	127	255	-1
0	38	255	229	153	-1
0	39	0	127	255	-1
0	40	165	114	76	-1
0	42	204	40	28	0
0	42	0	0	0	1
0	42	0	0	0	2
0	43	204	216	229	-1
0	44	255	78	56	0
0	44	0	0	0	1
0	44	0	0	0	2
0	45	204	216	229	-1
0	46	185	78	60	0
0	47	204	216	229	-1
0	50	204	102	0	-1
0	51	255	178	63	-1
0	52	89	165	255	-1
0	53	229	178	114	-1
0	54	154	106	40	0
0	54	0	0	0	1
0	54	0	0	0	2
0	55	129	142	103	-1
0	56	136	128	88	-1
0	57	190	142	69	0
0	57	0	0	0	1
0	57	0	0	0	2
0	57	0	0	0	3
0	58	190	142	69	0
0	58	0	0	0	1
0	58	0	0	0	2
0	59	0	0	0	0
0	59	190	140	69	1
0	60	219	34	17	0
0	61	255	178	63	0
0	61	0	0	0	1
0	61	0	0	0	2
0	62	193	144	77	0
0	62	0	0	0	1
0	62	0	0	0	2
0	62	0	0	0	3
0	63	187	41	0	0
0	63	0	0	0	1
0	64	196	30	12	0
0	65	222	82	111	0
0	66	137	160	204	0
0	67	200	147	100	0
0	68	111	66	42	0
0	69	62	100	120	0
0	69	192	91	0	1
0	70	188	79	0	0
0	70	193	149	174	1
0	70	0	0	0	2
0	70	0	0	0	3
0	71	113	32	20	0
0	71	0	0	0	1
0	72	88	110	126	0
0	72	0	0	0	1
0	72	0	0	0	2
0	73	190	142	69	0
0	73	0	0	0	1
0	73	0	0	0	2
0	73	0	0	0	3
0	74	193	144	77	0
0	74	0	0	0	1
0	74	0	0	0	2
0	75	150	150	175	0
0	75	0	0	0	1
0	75	0	0	0	2
0	75	0	0	0	3
0	75	0	0	0	4
0	76	234	85	95	0
0	76	0	0	0	1
0	76	255	47	0	2
0	76	0	0	0	3
0	77	244	147	74	0
0	77	0	0	0	1
0	77	255	178	63	2
0	77	0	0	0	3
0	77	0	0	0	4
0	77	0	0	0	5
0	77	0	0	0	6
0	78	122	139	168	0
0	78	0	0	0	3
0	79	150	150	170	0
0	79	0	0	0	3
0	80	124	136	202	0
0	80	0	0	0	1
0	81	78	17	166	0
0	81	78	17	166	1
0	82	78	17	166	0
0	82	78	17	166	1
0	83	78	17	166	0
0	83	78	17	166	4
0	84	78	17	166	0
0	84	78	17	166	3
0	85	159	150	102	0
0	85	96	112	255	2
0	86	159	150	102	0
0	86	0	0	0	3
0	87	149	119	64	0
0	88	159	150	102	0
0	89	47	141	176	0
0	89	221	245	193	1
0	89	198	154	139	2
0	89	0	0	0	3
0	90	255	198	96	0
0	90	55	55	55	1
0	90	198	127	122	2
0	90	0	0	0	3
0	91	255	186	173	0
0	91	0	0	0	1
0	91	64	115	255	2
0	91	0	0	0	3
0	92	190	169	78	0
0	92	0	0	0	1
0	92	0	0	0	2
0	92	0	0	0	3
0	93	114	132	169	0
0	93	0	104	154	1
0	93	0	0	0	2
0	93	0	0	0	3
0	94	135	136	143	0
0	94	105	153	170	1
0	94	156	139	255	2
0	94	142	192	255	3
0	94	0	0	0	4
0	94	0	0	0	5
0	95	214	188	154	0
0	95	129	141	176	1
0	96	102	202	255	0
0	96	102	202	255	3
0	97	102	198	255	0
0	97	102	198	255	2
0	98	45	108	171	0
0	99	100	191	255	0
0	100	61	121	178	0
0	101	192	181	170	0
0	102	127	154	180	0
0	102	180	0	0	1
0	103	223	99	68	0
0	103	255	66	69	1
0	103	255	79	69	2
0	103	255	70	64	3
0	103	255	74	74	4
0	104	198	57	0	0
0	104	255	70	0	1
0	104	188	45	0	2
0	104	0	0	0	3
0	105	113	32	20	0
0	105	113	32	20	1
0	105	0	0	0	2
0	106	88	110	126	0
0	106	88	110	126	1
0	106	190	107	198	2
0	106	135	0	118	3
0	107	190	142	69	0
0	107	215	142	69	1
0	107	0	0	0	2
0	107	0	0	0	3
0	107	0	0	0	4
0	108	193	101	51	0
0	108	237	144	78	1
0	108	0	0	0	2
0	108	1	0	0	3
0	108	0	0	0	4
0	109	150	150	175	0
0	109	150	150	175	1
0	109	0	0	0	2
0	109	0	0	0	3
0	109	0	0	0	4
0	110	78	17	166	0
0	110	0	0	0	4
0	111	159	150	102	0
0	111	159	150	102	1
0	111	159	150	102	2
0	111	0	0	0	3
0	111	0	0	0	4
0	112	102	202	255	0
0	113	0	73	142	0
0	113	0	70	141	1
0	113	0	69	137	2
0	113	0	0	0	3
0	114	8	108	243	0
0	114	0	127	255	1
0	114	0	126	154	2
0	114	0	0	0	3
0	114	1	88	214	4
0	115	100	127	141	0
0	115	161	0	0	1
0	116	100	150	200	0
0	116	200	160	100	1
0	117	200	160	100	0
0	117	100	150	200	4
0	118	200	160	100	3
0	118	100	150	200	4
0	119	200	160	100	0
0	119	100	150	200	3
0	120	108	69	13	0
0	121	200	160	100	0
0	121	100	150	200	1
0	122	0	90	100	0
0	122	0	0	0	1
0	122	60	110	150	2
0	123	100	150	200	0
0	123	100	70	160	1
0	123	50	25	100	2
0	124	70	0	200	0
0	124	100	150	200	1
0	125	100	70	160	1
0	125	100	150	200	2
0	125	0	0	0	3
0	126	60	110	150	0
0	126	0	90	100	1
0	126	0	0	0	2
0	127	0	90	100	0
0	127	60	110	150	1
0	127	0	0	0	2
0	128	0	0	0	0
0	128	170	240	230	2
0	128	128	100	30	3
0	129	170	133	100	0
0	129	115	115	95	2
0	130	128	100	30	0
0	130	93	127	125	1
0	131	60	100	95	0
0	131	128	80	10	1
0	132	80	67	23	1
0	132	108	100	70	2
0	133	120	100	80	0
0	133	170	220	220	2
0	134	0	0	0	0
0	134	170	240	230	2
0	134	128	100	30	3
0	135	77	65	0	0
0	135	178	50	0	2
0	135	210	190	255	3
0	136	178	50	0	0
0	136	77	65	0	2
0	136	180	130	255	3
0	137	160	110	255	0
0	137	178	13	0	1
0	137	178	75	0	2
0	138	210	190	255	0
0	138	77	65	0	1
0	138	255	10	0	3
0	139	178	25	25	0
0	139	170	150	255	2
0	139	77	65	0	3
0	140	210	190	255	0
0	140	77	65	0	1
0	140	178	50	0	3
0	141	77	65	0	0
0	141	178	50	0	2
0	141	210	190	255	3
2	8	127	127	204	-1
2	9	191	165	127	-1
2	10	119	170	153	-1
2	12	165	114	76	-1
2	14	114	114	58	-1
2	15	114	114	58	-1
2	17	178	51	51	-1
2	18	255	255	255	-1
