-1	20	235	80	288	
-1	20	236	81	289	
-1	20	237	82	290	
0	20	213	15	52	
1	20	213	42	53	
2	20	213	48	54	
3	20	213	5	55	
4	20	213	33	56	
5	20	213	35	57	
6	20	213	19	58	
7	20	213	20	59	
8	20	213	21	60	
9	20	213	29	61	
10	20	213	30	62	
11	20	213	31	63	
12	20	213	3	64	
13	20	214	16	65	
14	20	214	43	66	
15	20	214	13	67	
16	20	214	6	68	
17	20	214	11	69	
18	20	214	36	70	
19	20	214	83	71	
20	20	214	84	72	
21	20	214	51	73	
22	20	214	56	74	
23	20	214	61	75	
24	20	214	68	76	
25	20	214	69	77	
26	20	214	70	78	
27	20	215	17	79	
28	20	215	44	80	
29	20	215	47	81	
30	20	215	7	82	
31	20	215	34	83	
32	20	215	28	84	
33	20	215	85	84	
34	20	215	86	84	
35	20	215	22	85	
36	20	215	23	86	
37	20	215	24	87	
38	20	215	41	88	
39	20	215	29	89	
40	20	215	30	90	
41	20	215	31	91	
42	20	215	3	92	
43	20	216	18	93	
44	20	216	45	94	
45	20	216	4	95	
46	20	216	8	96	
47	20	216	12	97	
48	20	216	14	98	
49	20	216	2	99	
50	20	216	10	100	
51	20	216	0	101	
53	20	216	68	103	
54	20	216	69	104	
55	20	216	70	105	
56	20	217	64	106	
57	20	217	46	107	
58	20	217	9	108	
59	20	217	39	109	
60	20	217	40	110	
61	20	217	25	111	
62	20	217	26	112	
63	20	217	27	113	
64	20	217	37	114	
65	20	217	38	115	
66	20	217	29	116	
67	20	217	30	117	
68	20	217	31	118	
69	20	217	3	119	
70	20	218	15	120	
71	20	218	42	121	
72	20	218	48	122	
73	20	218	5	123	
74	20	218	33	124	
75	20	218	35	125	
76	20	218	19	126	
77	20	218	20	127	
78	20	218	21	128	
79	20	218	29	129	
80	20	218	30	130	
81	20	218	31	131	
82	20	218	3	132	
83	20	219	16	133	
84	20	219	43	134	
85	20	219	13	135	
86	20	219	6	136	
87	20	219	11	137	
88	20	219	36	138	
89	20	219	83	139	
90	20	219	84	140	
91	20	219	51	141	
92	20	219	56	142	
93	20	219	61	143	
94	20	219	68	144	
95	20	219	69	145	
96	20	219	70	146	
97	20	220	17	147	
98	20	220	44	148	
99	20	220	47	149	
100	20	220	7	150	
101	20	220	34	151	
102	20	220	28	152	
103	20	220	85	84	
104	20	220	86	84	
105	20	220	22	153	
106	20	220	23	154	
107	20	220	24	155	
108	20	220	41	156	
109	20	220	29	157	
110	20	220	30	158	
111	20	220	31	159	
112	20	220	3	160	
113	20	221	18	161	
114	20	221	45	162	
115	20	221	4	163	
116	20	221	8	164	
117	20	221	12	165	
118	20	221	14	166	
119	20	221	2	167	
120	20	221	10	168	
121	20	221	0	169	
123	20	221	68	171	
124	20	221	69	172	
125	20	221	70	173	
126	20	222	64	174	
127	20	222	46	175	
128	20	222	9	176	
129	20	222	39	177	
130	20	222	40	178	
131	20	222	25	179	
132	20	222	26	180	
133	20	222	27	181	
134	20	222	37	182	
135	20	222	38	183	
136	20	222	29	184	
137	20	222	30	185	
138	20	222	31	186	
139	20	222	3	187	
140	20	223	15	188	
141	20	223	42	189	
142	20	223	48	190	
143	20	223	5	191	
144	20	223	33	192	
145	20	223	35	193	
146	20	223	19	194	
147	20	223	20	195	
148	20	223	21	196	
149	20	223	29	197	
150	20	223	30	198	
151	20	223	31	199	
152	20	223	3	200	
153	20	224	16	201	
154	20	224	43	202	
155	20	224	13	203	
156	20	224	6	204	
157	20	224	11	205	
158	20	224	36	206	
159	20	224	83	207	
160	20	224	84	208	
161	20	224	51	209	
162	20	224	56	210	
163	20	224	61	211	
164	20	224	68	212	
165	20	224	69	213	
166	20	224	70	214	
167	20	225	17	215	
168	20	225	44	216	
169	20	225	47	217	
170	20	225	7	218	
171	20	225	34	219	
172	20	225	28	220	
173	20	225	85	84	
174	20	225	86	84	
175	20	225	22	221	
176	20	225	23	222	
177	20	225	24	223	
178	20	225	41	224	
179	20	225	29	225	
180	20	225	30	226	
181	20	225	31	227	
182	20	225	3	228	
183	20	226	18	229	
184	20	226	45	230	
185	20	226	4	231	
186	20	226	8	232	
187	20	226	12	233	
188	20	226	14	234	
189	20	226	2	235	
190	20	226	10	236	
191	20	226	0	237	
193	20	226	68	239	
194	20	226	69	240	
195	20	226	70	241	
196	20	227	64	242	
197	20	227	46	243	
198	20	227	9	244	
199	20	227	39	245	
200	20	227	40	246	
201	20	227	25	247	
202	20	227	26	248	
203	20	227	27	249	
204	20	227	37	250	
205	20	227	38	251	
206	20	227	29	252	
207	20	227	30	253	
208	20	227	31	254	
209	20	227	3	255	
210	20	228	52	256	
211	20	228	51	257	
212	20	228	50	258	
213	20	228	53	259	
214	20	228	3	260	
215	20	228	71	261	
216	20	228	72	262	
217	20	228	73	263	
218	20	229	62	264	
219	20	229	56	265	
220	20	229	55	266	
221	20	229	58	267	
222	20	229	3	268	
223	20	229	74	269	
224	20	229	75	270	
225	20	229	76	271	
226	20	230	57	272	
227	20	230	61	273	
228	20	230	63	274	
229	20	230	60	275	
230	20	230	3	276	
231	20	230	77	277	
232	20	230	78	278	
233	20	230	79	279	
end						
